Captain Len Guy was made anxious by this alteration in the wind, and besides, the speed of the _Halbrane_ was manifestly lessened, for the breeze began to soften on the 4th, and in the middle of the night it died away.	this alteration made anxious Captain Len Guy in the wind , and besides , the speed of the _ Halbrane _ was manifestly lessened , for the breeze began to soften on the 4th , and in the middle of the night it died away .
Although not a breath reached us, and the surface of the ocean was unruffled, the schooner was rocked from side to side by the long oscillations of the swell coming from the west.	Although not a breath reached us , and the surface of the ocean was unruffled , the long oscillations of the swell coming from the west rocked from side to side the schooner .
The presence of ice was indicated by a yellowish tint in the atmosphere, which the whalers called "blink."	a yellowish tint in the atmosphere , which the whalers called " blink indicated The presence of ice . "
Indeed, he was admitted by Captain Len Guy and the crew to be an incomparable seaman.	Indeed , Captain Len Guy and the crew admitted him to be an incomparable seaman .
Our voyage was progressing under prosperous conditions; we were no longer visited by sudden hail and snow storms, or those rapid falls of temperature which tried the crew of the _Jane_ so sorely.	Our voyage was progressing under prosperous conditions ; sudden hail and snow storms no longer visited us , or those rapid falls of temperature which tried the crew of the _ Jane _ so sorely .
 During the night, or rather what ought to have been the night of the 19th-20th, my sleep was disturbed by a strange dream.	  During the night , or rather what ought to have been the night of the 19th-20th , a strange dream disturbed my sleep .
We were struck dumb and motionless by this spectacle.	this spectacle struck dumb and motionless us .
The half-breed, feeding upon raw fish, which he contrived to catch, was carried back by a cross current to Tsalal Island, where he landed half dead from hunger."	a cross current to Tsalal Island , where he landed half dead from hunger , carried back The half - breed , feeding upon raw fish , he contrived which to catch . "
He was picked up by an American whaler, the _Sandy Hook_, and taken back to America."	an American whaler , the _ Sandy Hook _ picked up him , and taken back to America . "
 As for me, I was possessed by the desire to rescue Arthur Pym as well as the survivors of the _Jane_.	  As for I , the desire to rescue Arthur Pym as well as the survivors of the _ Jane _ possessed me .
He was boycotted by the whole crew, with the exception of the boatswain, who was careful to address him, although rarely got a word in return.	the whole crew boycotted him , with the exception of the boatswain , who was careful to address him , although rarely got a word in return .
 When the welcome word resounded on board the _Jane_ on the 17th January, 1828--(a day full of incidents according to Arthur Pym's diary)--it was succeeded by "Land on the starboard bow!"	  When the welcome word resounded on board the _ Jane _ on the 17th January , 1828 - -(a day full of incidents according to " Land on the starboard bow succeeded Arthur Pym 's diary)--it ! "
